酒店ID,酒店入住平台名称,平台酒店ID,房型ID,房型名称,房型URL,床型,窗户,面积,楼层,可住人数,加床政策,吸烟政策,网络,剩余数量,房型设施,当前展示价格,币种,入住日期,离店日期,最终详情URL,采集方法,采集时间,标准平台ID,采集批次ID,原始留档路径,数据质量等级,异常状态,记录哈希
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_b3aa6ac0bbb88af6bd,"King Room, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"King Room, River View Room Only Nightly: $223.54 Total: $447.09 Book Bed and breakfast Nightly: $247.09 Total: $494.17 Book",223.54,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,4679b450750e444eec9eda35d94fc74b6ad81ed9996697a539d58d3a4d74f788
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_55c4622ca1d0cb3108,"Shangri Deluxe, 2 Twin",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Shangri Deluxe, 2 Twin Cancellation cost: $486.66 Room Only Price per room per night $206.73 1 room, 2 nights: $413.46 Our best price Book 1 room",486.66,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,4fa2d585f19bdfbfb2e9fd182ebdb9b30c0bc57b7780ff6b5d4f125f3975a9ea
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_59ff474753eb3400cb,"Deluxe, Twin",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Deluxe, Twin Cancellation cost: $526.59 BreakFast Nightly: $223.70 Total: $447.41 Book",526.59,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,7ebda5b4199892422ca3396e011480920330e2f1e862bd9b51fe7cf2d68fbbe8
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_d8dd3e96bae10883d7,"Deluxe, 2 Bed, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Deluxe, 2 Bed, River View Room Only Nightly: $243.71 Total: $487.43 Book Bed and breakfast Nightly: $277.33 Total: $554.67 Book",243.71,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,82204009a58a5f16a593a5eca5eb85ffad472f15ffe99913cd60e0b23619a33f
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_9486e0a8a27bc1210a,"Club, King, Horizon View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Club, King, Horizon View Cancellation cost: $576.43 BreakFast Nightly: $244.89 Total: $489.77 Book",576.43,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,86ae15e74e3dd5b5f5ca955b7894f1729be842d68c14ffda843f3a8d76b82385
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_82e2de1f6c9cdd9b3d,"Deluxe, King, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Deluxe, King, River View Room Only Nightly: $243.71 Total: $487.43 Book Cancellation cost: $583.15 BreakFast Nightly: $247.74 Total: $495.48 Book",243.71,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,90fd3663b0c924d3dc0404348c51533eb3d01aff1ed2ee741185389b20a1099e
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_ae55063f5f079fa283,"Club, Twin, Horizon View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Club, Twin, Horizon View Cancellation cost: $576.43 BreakFast Nightly: $244.89 Total: $489.77 Book",576.43,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,95db004700354cf3082ed2607284ee4e37def1c21b8e7411c310b9f72719da3e
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_49b70c07fe9cab9f83,"Shangri Deluxe, King, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Shangri Deluxe, King, River View Cancellation cost: $506.00 Bed And Breakfast Nightly: $214.96 Total: $429.92 Book",506.00,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,a4481193d07a97420851047d73770f51f516a585c3f519b85f598dc10a335de8
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_70305d6ae5341459c8,"Room - 2 Bed, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Room - 2 Bed, River View Room Only Nightly: $223.54 Total: $447.09 Book Bed and breakfast Nightly: $247.09 Total: $494.17 Book",223.54,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,a67425287722fccde06898f971ca5ecef2817d297db613954484ef405ce5c082
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_ec76190c79e7cf97c3,"Deluxe, 2 Twin",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Deluxe, 2 Twin Room Only Nightly: $216.82 Total: $433.64 Book Bed and breakfast Nightly: $250.43 Total: $500.87 Book",216.82,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,cc5788ec34085ae4b3b42e8167da85356498565263301ebbb1afd8dd4c6c0dbe
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_b7e10ae71f19141005,"Deluxe, King",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Deluxe, King Room Only Nightly: $216.82 Total: $433.64 Book Cancellation cost: $526.59 BreakFast Nightly: $223.70 Total: $447.41 Book",216.82,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,d93bc5411ccded0d90b529c239cecfc89f4db144b47f70b281d44fd324dcd156
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_cb82a7326df8c7c076,Run Of House,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,Run Of House Non-refundable Room Only Nightly: $207.87 Total: $415.73 Book Non-refundable Breakfast Included Nightly: $209.97 Total: $419.93 Book,207.87,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,e8edad15113159e667b73609dae4bd20343917142ff465ad6c7ff7545a32caa0
ChIJZTiLx92Y4jARaoCZW0M2Zew,Vio.com,1196784,5RZiN0ON1fg,"Executive Room, 2 Twin Beds, Club , River View",https://www.vio.com/Hotel/1196784/en?currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2%3A&utm_source=gha&utm_medium=cpc&userCountry=US&profile=r2d2m73kn8&preferredRate=233.77&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1196784&day=22&month=10&year=2026&los=1&price=233.77&cid=&listid=&rateid=ZZ_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=tkTm_zdGZeBmGj4OChIIgZ0BEIkPGMcKIgNVU0RSATISGhVOSJY2GgtjcWtMeDRSZGgzZygCMNnA5NQG&srpSearchId=91b90caf-8a70-4e29-9b57-d001a95be8d8&srpSearchFlow=regular&isAnchor=1&anonymousId=eacc9ba5-8a43-415f-b4f2-02106c64f1f2&checkIn=2026-10-22&checkOut=2026-10-23,,,,,2,,,,,,,USD,2026-10-22,2026-10-23,https://www.vio.com/Hotel/1196784/en?currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2%3A&utm_source=gha&utm_medium=cpc&userCountry=US&profile=r2d2m73kn8&preferredRate=233.77&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1196784&day=22&month=10&year=2026&los=1&price=233.77&cid=&listid=&rateid=ZZ_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=tkTm_zdGZeBmGj4OChIIgZ0BEIkPGMcKIgNVU0RSATISGhVOSJY2GgtjcWtMeDRSZGgzZygCMNnA5NQG&srpSearchId=91b90caf-8a70-4e29-9b57-d001a95be8d8&srpSearchFlow=regular&isAnchor=1&anonymousId=eacc9ba5-8a43-415f-b4f2-02106c64f1f2&checkIn=2026-10-22&checkOut=2026-10-23,meta_redirect,2026-09-03T15:58:24-07:00,vio,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,fdc79e5f6aa3c5caa215c2cef5745937b5730d0cb8dd28aaf2f2646481d3088c
ChIJ69UzUM-e4jARwyvJBkeTbr0,Tripening Hotels,4662450,2325102301000,"1 Bedroom Corner Club Double Suite (Full Double Bed) (King Size Bed, Corner Room)",https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,,,,,2,,,,,"1 Bedroom Corner Club Double Suite (Full Double Bed) (King Size Bed, Corner Room)",,,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:38:08-07:00,tripening,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,R,是,01202f2cf134237b45986bf12f9b77f2786553d36ad2ce2ed3bf16a7a2373e3e
ChIJ69UzUM-e4jARwyvJBkeTbr0,Tripening Hotels,4662450,2323012000000,Grand Deluxe Skyline View Double Room (Full Double Bed) (King Size Bed),https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,,,,,2,,,,,Grand Deluxe Skyline View Double Room (Full Double Bed) (King Size Bed),,,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:38:08-07:00,tripening,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,R,是,05a3ee6c1da069a658cc7da5a67b37d2021519217bd6b785e40924d1e353b2e7
ChIJ69UzUM-e4jARwyvJBkeTbr0,Tripening Hotels,4662450,242300600000,Deluxe Twin Room (Twin Beds),https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,,,,,2,,,,,Deluxe Twin Room (Twin Beds),,USD,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:38:08-07:00,tripening,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,R,是,1d9fbd8709f191d303c7d251f3232b55ac7db7493cdc2a713f74bee4f5622cd5
ChIJ69UzUM-e4jARwyvJBkeTbr0,Tripening Hotels,4662450,232300700000,Premier Double Room (Full Double Bed) (King Size Bed),https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,,,,,2,,,,,Premier Double Room (Full Double Bed) (King Size Bed),,USD,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:38:08-07:00,tripening,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,R,是,321b82b60ab4428e0a6d15e0a52e6f6054e9bb509b0cabfcaa88282467b05d31
ChIJ69UzUM-e4jARwyvJBkeTbr0,Tripening Hotels,4662450,242300700000,Premier Twin Room (Twin Beds),https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,,,,,2,,,,,Premier Twin Room (Twin Beds),,,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:38:08-07:00,tripening,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,R,是,404e4a9b960e6728a6af378235d384d9951b428707e6508acf98ff1d728976bc
