酒店ID,酒店入住平台名称,平台酒店ID,房型ID,售卖方案ID,方案序号,早餐,取消政策,确认政策,支付方式,入住人数,原价,当前价,税费,币种,优惠标签,其他权益,库存提示,入住日期,离店日期,最终详情URL,采集方法,采集时间,价格计价单位,税费包含状态,含税总价,每晚含税价,税费估算标记,标准平台ID,汇率来源,汇率时间,页面显示原文,是否可比,不可比原因,采集批次ID,原始留档路径,数据质量等级,异常状态,记录哈希
ChIJLxrEcMie4jARb4KfjpcicvA,trivago DEALS,H103986,1 X RoomOnly,9c072736-c688-4471-883a-e0ff8220fc6d,1,,,,,,,54,,USD,,,,2026-09-23,2026-09-24,https://www.trivago.deals/hotels/thailand_th_bangkok/103986_baiyoke-sky?checkIn=2026-09-23&checkOut=2026-09-24&placeId=H103986&campaignName=TrivagoDeals_Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&ads=&priceDisplayedTotal=63.00&priceDisplayedTax=9.15&device=desktop&adults=2&children=0,trivago_deals,2026-09-03T10:12:47-07:00,未知,未知,,,否,trivago_deals,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""54"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,ee8a31d3b471f99e31f06631e6b4af06460be4432952d0bc9f5c2de1cd8bc77b
ChIJZTiLx92Y4jARaoCZW0M2Zew,trivago DEALS,H104091,Standard Room With Sofa (River View),8b9b7459-7c04-41a8-8033-5e8872397d7c,1,,,,,,,208,,USD,,,,2026-10-22,2026-10-23,https://www.trivago.deals/hotels/thailand_th_bangkok/104091_millennium-hilton-bangkok?checkIn=2026-10-22&checkOut=2026-10-23&placeId=H104091&campaignName=TrivagoDeals_Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&ads=&priceDisplayedTotal=229.00&priceDisplayedTax=20.82&device=desktop&adults=2&children=0,trivago_deals,2026-09-03T11:50:28-07:00,未知,未知,,,否,trivago_deals,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""208"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,e2f0042c39bf85ce09bca12ff751741b654bc17f95f3ab7d5529095a8362622d
ChIJLxrEcMie4jARb4KfjpcicvA,Traveluro,H103986,Superior Room,a6e98701-8faf-424d-a62c-6fd1b9af2010,1,,,,,,,53,,USD,,,,2026-09-23,2026-09-24,https://www.traveluro.com/hotels/thailand_th_bangkok/103986_baiyoke-sky?checkIn=2026-09-23&checkOut=2026-09-24&placeId=H103986&campaignName=Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&ads=&priceDisplayedTotal=62.00&priceDisplayedTax=9.01&device=desktop&adults=2&children=0,traveluro,2026-09-03T12:34:56-07:00,未知,未知,,,否,traveluro,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""53"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,2c869e3c38243229ef480ac0e4a61c33751c1a8d130f521cf3250bebee640f0b
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Agoda,10696,room_60742521ac191e4aa4,rate_427e4d416e72aa8827,3,Good breakfast available (USD 40 / person),"Cancel for free before Sep 5, 2026",,Book and pay now,3 adults,,282,Per night before taxes,USD,,,,2026-09-06,2026-09-08,https://www.agoda.com/shangri-la-hotel-bangkok/hotel/bangkok-th.html?countryId=106&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-09-6&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&los=2&searchrequestid=0f2a3b34-782c-451b-ba74-3be5b6ceff33,agoda,2026-09-03T15:05:41-07:00,未知,未知,,,否,agoda,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": ""3 adults"", ""其他权益"": """", ""原价"": """", ""取消政策"": ""Cancel for free before Sep 5, 2026"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""282"", ""支付方式"": ""Book and pay now"", ""早餐"": ""Good breakfast available (USD 40 / person)"", ""确认政策"": """", ""税费"": ""Per night before taxes""}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,059cdad97618ddb73aea11a35d2f50fec13a17a52479bf5d3bc0bcaa2b180442
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Agoda,10696,room_60742521ac191e4aa4,rate_1216716b06e1c298b4,2,Good breakfast included,"Cancel for free before Sep 5, 2026",,Book and pay now,2 adults,,242,Per night before taxes,USD,,,,2026-09-06,2026-09-08,https://www.agoda.com/shangri-la-hotel-bangkok/hotel/bangkok-th.html?countryId=106&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-09-6&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&los=2&searchrequestid=0f2a3b34-782c-451b-ba74-3be5b6ceff33,agoda,2026-09-03T15:05:41-07:00,未知,未知,,,否,agoda,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": ""2 adults"", ""其他权益"": """", ""原价"": """", ""取消政策"": ""Cancel for free before Sep 5, 2026"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""242"", ""支付方式"": ""Book and pay now"", ""早餐"": ""Good breakfast included"", ""确认政策"": """", ""税费"": ""Per night before taxes""}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,3bb590f13376aa7b22d165c4bee3dca658b1d77188265ce7f91d7cab66e4f41e
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Agoda,10696,room_60742521ac191e4aa4,rate_340d0b5cd18a06dec6,1,Good breakfast available (USD 40 / person),"Cancel for free before Sep 5, 2026",,Book and pay now,2 adults,,208,Per night before taxes,USD,,,,2026-09-06,2026-09-08,https://www.agoda.com/shangri-la-hotel-bangkok/hotel/bangkok-th.html?countryId=106&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-09-6&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&los=2&searchrequestid=0f2a3b34-782c-451b-ba74-3be5b6ceff33,agoda,2026-09-03T15:05:41-07:00,未知,未知,,,否,agoda,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": ""2 adults"", ""其他权益"": """", ""原价"": """", ""取消政策"": ""Cancel for free before Sep 5, 2026"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""208"", ""支付方式"": ""Book and pay now"", ""早餐"": ""Good breakfast available (USD 40 / person)"", ""确认政策"": """", ""税费"": ""Per night before taxes""}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,4014685ad4e7904dc464a27f3cd7be5605c7793d22da8f2c738fa9031df7c399
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Agoda,10696,room_83d78cd9adf9352bee,rate_0eee95552a5652ce12,2,Good breakfast included,"Cancel for free before Sep 5, 2026",,Book and pay now,2 adults,,249,Per night before taxes,USD,,,,2026-09-06,2026-09-08,https://www.agoda.com/shangri-la-hotel-bangkok/hotel/bangkok-th.html?countryId=106&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-09-6&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&los=2&searchrequestid=0f2a3b34-782c-451b-ba74-3be5b6ceff33,agoda,2026-09-03T15:05:41-07:00,未知,未知,,,否,agoda,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": ""2 adults"", ""其他权益"": """", ""原价"": """", ""取消政策"": ""Cancel for free before Sep 5, 2026"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""249"", ""支付方式"": ""Book and pay now"", ""早餐"": ""Good breakfast included"", ""确认政策"": """", ""税费"": ""Per night before taxes""}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,52fcfdbf2d06afcdbfdbe862ac5833614a33a9467392b70ccc20ecfbcd4d8625
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Agoda,10696,room_60742521ac191e4aa4,rate_a103e169977d289327,4,Good breakfast included,"Cancel for free before Sep 5, 2026",,Book and pay now,3 adults,,316,Per night before taxes,USD,,,,2026-09-06,2026-09-08,https://www.agoda.com/shangri-la-hotel-bangkok/hotel/bangkok-th.html?countryId=106&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-09-6&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&los=2&searchrequestid=0f2a3b34-782c-451b-ba74-3be5b6ceff33,agoda,2026-09-03T15:05:41-07:00,未知,未知,,,否,agoda,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": ""3 adults"", ""其他权益"": """", ""原价"": """", ""取消政策"": ""Cancel for free before Sep 5, 2026"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""316"", ""支付方式"": ""Book and pay now"", ""早餐"": ""Good breakfast included"", ""确认政策"": """", ""税费"": ""Per night before taxes""}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,7c3e3fad7215a979a50ac260bddfa5a60ce3f09cd7f16ca1574785b428343581
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Agoda,10696,room_83d78cd9adf9352bee,rate_ba8bd1b5f255b244c7,4,Good breakfast included,"Cancel for free before Sep 5, 2026",,Book and pay now,3 adults,,301,Per night before taxes,USD,,,,2026-09-06,2026-09-08,https://www.agoda.com/shangri-la-hotel-bangkok/hotel/bangkok-th.html?countryId=106&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-09-6&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&los=2&searchrequestid=0f2a3b34-782c-451b-ba74-3be5b6ceff33,agoda,2026-09-03T15:05:41-07:00,未知,未知,,,否,agoda,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": ""3 adults"", ""其他权益"": """", ""原价"": """", ""取消政策"": ""Cancel for free before Sep 5, 2026"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""301"", ""支付方式"": ""Book and pay now"", ""早餐"": ""Good breakfast included"", ""确认政策"": """", ""税费"": ""Per night before taxes""}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,85c9bca640a90cc681941ffe57f446ddd61387e3c707024aa7e68afd39c3c6d6
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Agoda,10696,room_83d78cd9adf9352bee,rate_41344b9e4a7ab56535,1,Good breakfast available (USD 40 / person),"Cancel for free before Sep 5, 2026",,Book and pay now,2 adults,,226,Per night before taxes,USD,,,,2026-09-06,2026-09-08,https://www.agoda.com/shangri-la-hotel-bangkok/hotel/bangkok-th.html?countryId=106&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-09-6&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&los=2&searchrequestid=0f2a3b34-782c-451b-ba74-3be5b6ceff33,agoda,2026-09-03T15:05:41-07:00,未知,未知,,,否,agoda,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": ""2 adults"", ""其他权益"": """", ""原价"": """", ""取消政策"": ""Cancel for free before Sep 5, 2026"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""226"", ""支付方式"": ""Book and pay now"", ""早餐"": ""Good breakfast available (USD 40 / person)"", ""确认政策"": """", ""税费"": ""Per night before taxes""}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,8b5a284b5fdd3c835d8f59a30b2f1e67e15ff35a7ce9b9ccb888fa9f3b8d595e
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Agoda,10696,room_83d78cd9adf9352bee,rate_d3d054130b841f4ad0,3,Good breakfast available (USD 40 / person),"Cancel for free before Sep 5, 2026",,Book and pay now,3 adults,,277,Per night before taxes,USD,,,,2026-09-06,2026-09-08,https://www.agoda.com/shangri-la-hotel-bangkok/hotel/bangkok-th.html?countryId=106&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-09-6&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&los=2&searchrequestid=0f2a3b34-782c-451b-ba74-3be5b6ceff33,agoda,2026-09-03T15:05:41-07:00,未知,未知,,,否,agoda,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": ""3 adults"", ""其他权益"": """", ""原价"": """", ""取消政策"": ""Cancel for free before Sep 5, 2026"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""277"", ""支付方式"": ""Book and pay now"", ""早餐"": ""Good breakfast available (USD 40 / person)"", ""确认政策"": """", ""税费"": ""Per night before taxes""}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,edcb284a753d77fc36205efc3ac57d68101dca4de1220d48b52425b7ea9a41d9
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_c4770c17631526da70,rate_cc2eb899265aad3e17,1,Room Only,,,,,,578.00,,USD,,,,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,未知,未知,,,否,best_hotel_deals,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""578.00"", ""支付方式"": """", ""早餐"": ""Room Only"", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,2cd834f7c4178b840b412df957ab76fa07e7e57dad517f9ee8786ca9a65b0489
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_d8dd3e96bae10883d7,rate_ff6078696d9085e9eb,1,Room Only,,,,,487.43,243.71,,USD,,,,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,未知,未知,,,否,best_hotel_deals,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": ""487.43"", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""243.71"", ""支付方式"": """", ""早餐"": ""Room Only"", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,3a271958215558534c6dc29f47cea53808db990633977d8c7624c8baa0031768
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_ab1874dbb4666bcbc4,rate_c9448a8e22f7553229,2,Room Only,,,,,,606.00,,USD,,,,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,未知,未知,,,否,best_hotel_deals,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""606.00"", ""支付方式"": """", ""早餐"": ""Room Only"", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,4554d691912131cf467740f47ff64df4c264e421d785f335796deda89c8a4ba4
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_82e2de1f6c9cdd9b3d,rate_0fb616e489a2f616a9,2,,,,,,,583.15,,USD,,,,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,未知,未知,,,否,best_hotel_deals,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""583.15"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,53d328b5883cd4b847bf3baca323a8b91331e862dbf14f415d3c36beddee0ab8
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_ec76190c79e7cf97c3,rate_0ddd211ade43a804bd,2,,,,,,500.87,250.43,,USD,,,,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,未知,未知,,,否,best_hotel_deals,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": ""500.87"", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""250.43"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,5481723b5037cffce400f9dc884d7cb1738daaa5fc805a2a00954495124ea454
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_c4770c17631526da70,rate_714ea522db06fca7bf,2,,,,,,,640.00,,USD,,,,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,未知,未知,,,否,best_hotel_deals,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""640.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,6087f7362840ebea30020fd467c876485bd84b5cb045a6318f82869e7e940a3f
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_cb82a7326df8c7c076,rate_ec4446b3abfa7a50a4,2,Breakfast Included,Non-refundable,,,,419.93,209.97,,USD,,,,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,未知,未知,,,否,best_hotel_deals,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": ""419.93"", ""取消政策"": ""Non-refundable"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""209.97"", ""支付方式"": """", ""早餐"": ""Breakfast Included"", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,6bb7c6ff1053769c7605c301310a3b98cb720a0754ed856e9c4cb6391c1f7014
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_70305d6ae5341459c8,rate_e578a2e6d1bc6e7095,1,Room Only,,,,,447.09,223.54,,USD,,,,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,未知,未知,,,否,best_hotel_deals,Bank of Thailand,2026-09-03,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": ""447.09"", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""223.54"", ""支付方式"": """", ""早餐"": ""Room Only"", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,8594b9fe4ccc95a34f1cd3a3bf8ae75ce47c628ce96d60e85746578e6682ce20
