空间行政区关系汇总与审阅样本,,,,,,,,,
"完整 178,426 条关系见同目录《贵阳市空间行政区关系明细表.csv》；本页按关系类型各保留最多 200 条审阅样本。",,,,,,,,,
,,,,,,,,,
admin_520102_7ba526b0,AdminArea,沙冲路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_849c4969,AdminArea,太慈桥街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_849c4969,AdminArea,太慈桥街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_849c4969,AdminArea,太慈桥街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_94571f14,AdminArea,遵义路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_94571f14,AdminArea,遵义路街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_94571f14,AdminArea,遵义路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_9861036f,AdminArea,兰花都街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_9861036f,AdminArea,兰花都街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_9861036f,AdminArea,兰花都街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_9d6994aa,AdminArea,油榨街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_9d6994aa,AdminArea,油榨街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_9d6994aa,AdminArea,油榨街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_af9284fc,AdminArea,五里冲街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_af9284fc,AdminArea,五里冲街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_af9284fc,AdminArea,五里冲街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_b6e1b3d1,AdminArea,水口寺街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_b6e1b3d1,AdminArea,水口寺街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_b6e1b3d1,AdminArea,水口寺街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_cdb92028,AdminArea,河滨街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_cdb92028,AdminArea,河滨街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_cdb92028,AdminArea,河滨街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_e0c4f035,AdminArea,永乐乡,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_e0c4f035,AdminArea,永乐乡,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_e0c4f035,AdminArea,永乐乡,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_e4faf8f5,AdminArea,小碧乡,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_e4faf8f5,AdminArea,小碧乡,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_e4faf8f5,AdminArea,小碧乡,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_eb14282b,AdminArea,中曹司街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_eb14282b,AdminArea,中曹司街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_eb14282b,AdminArea,中曹司街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_efe4b362,AdminArea,二戈街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_efe4b362,AdminArea,二戈街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_efe4b362,AdminArea,二戈街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_f12fe0b7,AdminArea,新华路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_f12fe0b7,AdminArea,新华路街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_f12fe0b7,AdminArea,新华路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_f19a2178,AdminArea,西湖路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_f19a2178,AdminArea,西湖路街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_f19a2178,AdminArea,西湖路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_fe73bbaf,AdminArea,云关乡,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_fe73bbaf,AdminArea,云关乡,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_fe73bbaf,AdminArea,云关乡,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_ff49230e,AdminArea,后巢乡,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_ff49230e,AdminArea,后巢乡,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_ff49230e,AdminArea,后巢乡,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102_fff54dc0,AdminArea,中华南路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102_fff54dc0,AdminArea,中华南路街道,REF_PARENT_ADMIN_AREA,admin_520102,AdminArea,南明区,,[],{}
admin_520102_fff54dc0,AdminArea,中华南路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520102,AdminArea,南明区,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520102,AdminArea,南明区,REF_PARENT_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,[],{}
admin_520102,AdminArea,南明区,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_2dd655c1,AdminArea,头桥街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_2dd655c1,AdminArea,头桥街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_2dd655c1,AdminArea,头桥街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_3116d741,AdminArea,黔灵东路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_3116d741,AdminArea,黔灵东路街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_3116d741,AdminArea,黔灵东路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_391af20a,AdminArea,毓秀路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_391af20a,AdminArea,毓秀路街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_391af20a,AdminArea,毓秀路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_524635d5,AdminArea,马王街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_524635d5,AdminArea,马王街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_524635d5,AdminArea,马王街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_5d6f13c1,AdminArea,杨惠街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_5d6f13c1,AdminArea,杨惠街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_5d6f13c1,AdminArea,杨惠街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_5f2b9856,AdminArea,茶园路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_5f2b9856,AdminArea,茶园路街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_5f2b9856,AdminArea,茶园路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_65157fb0,AdminArea,盐务街街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_65157fb0,AdminArea,盐务街街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_65157fb0,AdminArea,盐务街街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_66b3834f,AdminArea,八鸽岩街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_66b3834f,AdminArea,八鸽岩街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_66b3834f,AdminArea,八鸽岩街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_9e495988,AdminArea,金关街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_9e495988,AdminArea,金关街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_9e495988,AdminArea,金关街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_a3fc0032,AdminArea,黔灵镇,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_a3fc0032,AdminArea,黔灵镇,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_a3fc0032,AdminArea,黔灵镇,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_b1ffc96e,AdminArea,三桥路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_b1ffc96e,AdminArea,三桥路街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_b1ffc96e,AdminArea,三桥路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_b45a0a0f,AdminArea,普陀路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_b45a0a0f,AdminArea,普陀路街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_b45a0a0f,AdminArea,普陀路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_c18a4a38,AdminArea,水东路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_c18a4a38,AdminArea,水东路街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_c18a4a38,AdminArea,水东路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_d04d28e1,AdminArea,渔安街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_d04d28e1,AdminArea,渔安街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_d04d28e1,AdminArea,渔安街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_db6aa288,AdminArea,文昌阁街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_db6aa288,AdminArea,文昌阁街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_db6aa288,AdminArea,文昌阁街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_e1a634b9,AdminArea,市西河街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_e1a634b9,AdminArea,市西河街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_e1a634b9,AdminArea,市西河街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_e1dd8664,AdminArea,大营路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_e1dd8664,AdminArea,大营路街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_e1dd8664,AdminArea,大营路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103_fcbe3f2a,AdminArea,威清门街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103_fcbe3f2a,AdminArea,威清门街道,REF_PARENT_ADMIN_AREA,admin_520103,AdminArea,云岩区,,[],{}
admin_520103_fcbe3f2a,AdminArea,威清门街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520103,AdminArea,云岩区,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520103,AdminArea,云岩区,REF_PARENT_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,[],{}
admin_520103,AdminArea,云岩区,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_241a2404,AdminArea,黄河路街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520111_241a2404,AdminArea,黄河路街道,REF_PARENT_ADMIN_AREA,admin_520111,AdminArea,花溪区,,[],{}
admin_520111_241a2404,AdminArea,黄河路街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_30e5f29c,AdminArea,清溪街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520111_30e5f29c,AdminArea,清溪街道,REF_PARENT_ADMIN_AREA,admin_520111,AdminArea,花溪区,,[],{}
admin_520111_30e5f29c,AdminArea,清溪街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_4c2d3255,AdminArea,平桥街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520111_4c2d3255,AdminArea,平桥街道,REF_PARENT_ADMIN_AREA,admin_520111,AdminArea,花溪区,,[],{}
admin_520111_4c2d3255,AdminArea,平桥街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_50a9d263,AdminArea,党武街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520111_50a9d263,AdminArea,党武街道,REF_PARENT_ADMIN_AREA,admin_520111,AdminArea,花溪区,,[],{}
admin_520111_50a9d263,AdminArea,党武街道,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_62a722fb,AdminArea,高坡苗族乡,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520111_62a722fb,AdminArea,高坡苗族乡,REF_PARENT_ADMIN_AREA,admin_520111,AdminArea,花溪区,,[],{}
admin_520111_62a722fb,AdminArea,高坡苗族乡,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_74414d97,AdminArea,黔陶布依族苗族乡,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520111_74414d97,AdminArea,黔陶布依族苗族乡,REF_PARENT_ADMIN_AREA,admin_520111,AdminArea,花溪区,,[],{}
admin_520111_74414d97,AdminArea,黔陶布依族苗族乡,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_77a9c78a,AdminArea,孟关苗族布依族乡,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520111_77a9c78a,AdminArea,孟关苗族布依族乡,REF_PARENT_ADMIN_AREA,admin_520111,AdminArea,花溪区,,[],{}
admin_520111_77a9c78a,AdminArea,孟关苗族布依族乡,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_7b692f2d,AdminArea,石板镇,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520111_7b692f2d,AdminArea,石板镇,REF_PARENT_ADMIN_AREA,admin_520111,AdminArea,花溪区,,[],{}
admin_520111_7b692f2d,AdminArea,石板镇,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_9a68840d,AdminArea,马铃布依族苗族乡,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520111_9a68840d,AdminArea,马铃布依族苗族乡,REF_PARENT_ADMIN_AREA,admin_520111,AdminArea,花溪区,,[],{}
admin_520111_9a68840d,AdminArea,马铃布依族苗族乡,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_a3265011,AdminArea,湖潮苗族布依族乡,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
admin_520111_a3265011,AdminArea,湖潮苗族布依族乡,REF_PARENT_ADMIN_AREA,admin_520111,AdminArea,花溪区,,[],{}
admin_520111_a3265011,AdminArea,湖潮苗族布依族乡,SOURCED_FROM,src_mca_division,DataSource,民政部与各区县政府官网行政区划,主来源,[],"{""role"":""主来源"",""fields"":[]}"
admin_520111_b56f1c05,AdminArea,阳光街道,COLLECTED_IN,batch_mca_division_20260915,CollectionBatch,贵阳市行政区划官方名录核验,主批次,[],"{""role"":""主批次""}"
