问题ID,采集轮次,result_id,source_index,source_key,source_type,external_entity_id,note_id,标题,发布日期,发布时间,作者,作者ID,xsec_token,URL,帖子正文,正文状态,标准化正文,封面URL,图片数,点赞数,capture_level,capture_method,capture_status,field_provenance,last_error,discovered_at,captured_at,conversation_url,content_sha256
GYTRAVEL-S4-F006,1,509d96b5-9115-4636-8549-68b403be72e8,71,509d96b5-9115-4636-8549-68b403be72e8:71,xhs_note,,69e76dbb000000002301232e,王秋娟贵阳清水烫,2026-04-21,2026-04-21T20:29:47+08:00,会飞的鱼,65f104c4000000000500a45a,ABhO_ub0GVfvrHhbQ_Mn6mT7cQ2rsWsV-8Hj_xN7iotP8=,https://www.xiaohongshu.com/explore/69e76dbb000000002301232e?xsec_token_redacted=1&xsec_source=pc_dots,"之前在抖音刷到的，宣传的好吃又便宜，特别是那个鸡腿土豆泥饭，专门挑休息带着满腔热血一路找过去，荤素7毛一串，以为会很便宜，想着两个人应该一百以内能搞定，最后结账154。
首先说说0.7毛一串，一串上面就只有一个，多拿几串也并不便宜了。
其次鸡腿，个人觉得味道很一般，还没有钱大旺的炸鸡腿好吃，只是个头大一点而已，22一份。
总结下来性价比并不高，人均下来得80+
#REDDelicious美食研究生[话题]# #王秋娟贵阳清水烫[话题]# #全网都在热辣滚烫[话题]# #麻辣滚烫的人生[话题]# #火锅煮万物[话题]# #冬天得吃点儿热乎乎的[话题]# #一锅红汤大有名堂[话题]#",present,之前在抖音刷到的，宣传的好吃又便宜，特别是那个鸡腿土豆泥饭，专门挑休息带着满腔热血一路找过去，荤素7毛一串，以为会很便宜，想着两个人应该一百以内能搞定，最后结账154。 首先说说0.7毛一串，一串上面就只有一个，多拿几串也并不便宜了。 其次鸡腿，个人觉得味道很一般，还没有钱大旺的炸鸡腿好吃，只是个头大一点而已，22一份。 总结下来性价比并不高，人均下来得80+,http://ci.xiaohongshu.com/note_pre_post_uhdr/1040g3r831v7m6ub240dg5pfh0j21992qlld47l0?imageView2/2/w/1080/format/jpg,6,1,full_post,vue_props+signed_source_api,complete,"{""body"": ""source_api"", ""note_id"": ""vue_props_or_click_scope"", ""xsec_token"": ""source_api_or_vue_props""}",,2026-09-14T01:25:26-07:00,2026-09-14T01:25:26-07:00,https://www.xiaohongshu.com/ai_chat?conversationId=83f5632e-eb25-480d-ae47-26bd9af97e9b,c91f910487ad1ec7ce3e0b98daf8dd5d1756479e436537457968a4bd785eb366
GYTRAVEL-S4-F006,1,509d96b5-9115-4636-8549-68b403be72e8,72,509d96b5-9115-4636-8549-68b403be72e8:72,xhs_note,,69a3cddf0000000016009660,贵阳万象汇旁边的清水烫好吃,2026-03-01,2026-03-01T13:25:51+08:00,嘻嘻嘻,5b73a17694a3a300019cec1c,ABk8xGY01IS7q4tcS6EfYwYGdzCBofOeiDK5UjuvkiOec=,https://www.xiaohongshu.com/explore/69a3cddf0000000016009660?xsec_token_redacted=1&xsec_source=pc_dots,"吃了5.6次了，都没注意叫什么名字 哈哈哈
#贵阳[话题]# #贵阳美食[话题]#",present,吃了5.6次了，都没注意叫什么名字 哈哈哈,http://ci.xiaohongshu.com/notes_pre_post/1040g3k031t5l0fut68004aeer2gndr0srebnsf8?imageView2/2/w/1080/format/jpg,1,12,full_post,vue_props+signed_source_api,complete,"{""body"": ""source_api"", ""note_id"": ""vue_props_or_click_scope"", ""xsec_token"": ""source_api_or_vue_props""}",,2026-09-14T01:25:26-07:00,2026-09-14T01:25:26-07:00,https://www.xiaohongshu.com/ai_chat?conversationId=83f5632e-eb25-480d-ae47-26bd9af97e9b,73e6e02ea9b4872b9d698c252930bac52d32900da7f7a7c324768c6d9c1ecb1f
GYTRAVEL-S4-F006,1,509d96b5-9115-4636-8549-68b403be72e8,73,509d96b5-9115-4636-8549-68b403be72e8:73,xhs_note,,6a2d08ac0000000021017aa1,贵阳金顶山清水烫2个人80块，贵吗？,2026-06-13,2026-06-13T15:37:16+08:00,爱旅游的小陆子,5fb9eb2c0000000001003678,ABZxC-EqL2DBNq_ReUnoYmuyvMG1GokYvL23ReMW3l-p4=,https://www.xiaohongshu.com/explore/6a2d08ac0000000021017aa1?xsec_token_redacted=1&xsec_source=pc_dots,"贵阳的金顶山清水烫，开了很多很多家。一串是7毛钱哈，就一根签子是7毛钱，荤菜，素菜都是一样的价格。昨天晚上我们两个人吃的96串，然后还有一个锅底。其实看起来不是很贵哈。两个人吃下来80多块钱，就是平时的一些素菜，然后还有一些肉呀，啥的，就是瘦肉啊，猪肉为主呀，就肉圆子呀这些的，个人感觉还可以哈，还挺清淡的，也不是很重口味，也不是很油腻，吃起来感觉还不错，你们觉得这个价格贵不贵？
#贵阳美食[话题]#",present,贵阳的金顶山清水烫，开了很多很多家。一串是7毛钱哈，就一根签子是7毛钱，荤菜，素菜都是一样的价格。昨天晚上我们两个人吃的96串，然后还有一个锅底。其实看起来不是很贵哈。两个人吃下来80多块钱，就是平时的一些素菜，然后还有一些肉呀，啥的，就是瘦肉啊，猪肉为主呀，就肉圆子呀这些的，个人感觉还可以哈，还挺清淡的，也不是很重口味，也不是很油腻，吃起来感觉还不错，你们觉得这个价格贵不贵？,http://ci.xiaohongshu.com/c/notes_pre_post/1040g3k0321bleb85ne605ntptcm08djo6qa4qo8?imageView2/2/w/1080/format/jpg,4,15,full_post,vue_props+signed_source_api,complete,"{""body"": ""source_api"", ""note_id"": ""vue_props_or_click_scope"", ""xsec_token"": ""source_api_or_vue_props""}",,2026-09-14T01:25:26-07:00,2026-09-14T01:25:26-07:00,https://www.xiaohongshu.com/ai_chat?conversationId=83f5632e-eb25-480d-ae47-26bd9af97e9b,34b17b23db5887889503d1dc338e2a42d797d3fb7b05061c3b032ee285db13a0
GYTRAVEL-S4-F006,1,509d96b5-9115-4636-8549-68b403be72e8,74,509d96b5-9115-4636-8549-68b403be72e8:74,xhs_note,,6a8057fc0000000025017b27,观山湖又一家封神清水烫,2026-08-15,2026-08-15T20:13:48+08:00,Tsundoku,5dc168ba0000000001001b90,ABE8tnrwYmXk7beP3q6dJaORvX5jJgqbZKZxfN6KM2pMA=,https://www.xiaohongshu.com/explore/6a8057fc0000000025017b27?xsec_token_redacted=1&xsec_source=pc_dots,#贵阳美食[话题]# #清水烫[话题]# #贵阳金顶山烫菜[话题]# #观山湖清水烫[话题]# #观山湖美食[话题]# 昨天晚上还在跟我妹妹聊天，她说这次暑假要回来吃点贵州美食洗洗胃在外太亏待自己的嘴巴了哈哈哈哈哈 今天刚好来小区楼下闲逛，就逛到这家一直排队都很多人的清水烫！！开了有一段时间了，每次过路都是饭点看见排队的人很多我就没来今天可能是下楼的时间有点晚了，有空位就马上进去吃了！不管荤六毛一串相比很多清水烫荤素收费不一真的别太实惠他们家主要是清汤跟酸汤，如果要吃清汤的话，一定要早点来！！！晚了就没有清汤了，店面很大，不管在店内用餐还是店外用餐都很凉快，店内有一个风力超级足的风扇～他们家的串分量定价6毛钱来说，还是很足够的！而且老板们都很热情，种类有很多最重要的是食材的新鲜度。他们家的食材真的处理得很干净很新鲜，也有很多带着全家老小来吃的 可以放心冲哦,present,昨天晚上还在跟我妹妹聊天，她说这次暑假要回来吃点贵州美食洗洗胃在外太亏待自己的嘴巴了哈哈哈哈哈 今天刚好来小区楼下闲逛，就逛到这家一直排队都很多人的清水烫！！开了有一段时间了，每次过路都是饭点看见排队的人很多我就没来今天可能是下楼的时间有点晚了，有空位就马上进去吃了！不管荤六毛一串相比很多清水烫荤素收费不一真的别太实惠他们家主要是清汤跟酸汤，如果要吃清汤的话，一定要早点来！！！晚了就没有清汤了，店面很大，不管在店内用餐还是店外用餐都很凉快，店内有一个风力超级足的风扇～他们家的串分量定价6毛钱来说，还是很足够的！而且老板们都很热情，种类有很多最重要的是食材的新鲜度。他们家的食材真的处理得很干净很新鲜，也有很多带着全家老小来吃的 可以放心冲哦,http://ci.xiaohongshu.com/1040g008323t0l5s67k005ne1d2t086sgajhqo30?imageView2/2/w/1080/format/jpg,7,14,full_post,vue_props+signed_source_api,complete,"{""body"": ""source_api"", ""note_id"": ""vue_props_or_click_scope"", ""xsec_token"": ""source_api_or_vue_props""}",,2026-09-14T01:25:26-07:00,2026-09-14T01:25:26-07:00,https://www.xiaohongshu.com/ai_chat?conversationId=83f5632e-eb25-480d-ae47-26bd9af97e9b,1d0cf05219ee4db916211e519ebb30aa7fce863775e792ce662f91e9b5ec3f5f
GYTRAVEL-S4-F006,1,509d96b5-9115-4636-8549-68b403be72e8,75,509d96b5-9115-4636-8549-68b403be72e8:75,xhs_note,,695efd75000000002202fb21,喷水池谢记清水烫,2026-01-08,2026-01-08T08:42:29+08:00,李,5ea157f00000000001002321,ABLIoqYcj3RP0AiGswSHF9baAAKjZb8oEikBxwQ7abicU=,https://www.xiaohongshu.com/explore/695efd75000000002202fb21?xsec_token_redacted=1&xsec_source=pc_dots,"回家路上觉得太饿了，也不想煮饭，好久好久没吃清水烫了，搜了喷水池清水烫推荐了这家，没想到就在最近很火的玉珍酸笋火锅对面。
拿了两份青菜，还拿了几串豆腐冬瓜之类的，两个蛋饺，两份肉。嬢嬢煮好抬上来说：你就一个人啊？的时候我就知道不简单，一大盆菜+汤，29块，隔壁小哥哥才吃了15一口饭没吃硬是把菜吃完了。味道是比较家常味道，吃完回家也没觉得口渴，科技和狠活应该不多，想吃比较清淡或者不舒服的时候，吃上一碗觉得非常安逸啊，我住附近的话，应该会经常光顾#隐藏于街头巷尾的美食[话题]# #深巷子里的美食[话题]# #走街串巷找美味[话题]#",present,回家路上觉得太饿了，也不想煮饭，好久好久没吃清水烫了，搜了喷水池清水烫推荐了这家，没想到就在最近很火的玉珍酸笋火锅对面。 拿了两份青菜，还拿了几串豆腐冬瓜之类的，两个蛋饺，两份肉。嬢嬢煮好抬上来说：你就一个人啊？的时候我就知道不简单，一大盆菜+汤，29块，隔壁小哥哥才吃了15一口饭没吃硬是把菜吃完了。味道是比较家常味道，吃完回家也没觉得口渴，科技和狠活应该不多，想吃比较清淡或者不舒服的时候，吃上一碗觉得非常安逸啊，我住附近的话，应该会经常光顾,http://ci.xiaohongshu.com/notes_pre_post/1040g3k831r2egug5ga005nl1avo088p1l14th60?imageView2/2/w/1080/format/jpg,5,30,full_post,vue_props+signed_source_api,complete,"{""body"": ""source_api"", ""note_id"": ""vue_props_or_click_scope"", ""xsec_token"": ""source_api_or_vue_props""}",,2026-09-14T01:25:26-07:00,2026-09-14T01:25:26-07:00,https://www.xiaohongshu.com/ai_chat?conversationId=83f5632e-eb25-480d-ae47-26bd9af97e9b,e0d5fca543508b519faf1bc11ec1e5a877ce9b290cc9d06dd6ff3bf38c9aec45
GYTRAVEL-S4-F006,1,509d96b5-9115-4636-8549-68b403be72e8,76,509d96b5-9115-4636-8549-68b403be72e8:76,xhs_note,,68d95add0000000013029747,本地土著推荐，8家不踩雷的烤肉店,2025-09-28,2025-09-28T23:57:17+08:00,爱吃煎黄花鱼的阿斯,5d10cc490000000016029c84,ABwzmjUyUgcxcuRycVArh3BKOemWE01J4lxq1B01FirDM=,https://www.xiaohongshu.com/explore/68d95add0000000013029747?xsec_token_redacted=1&xsec_source=pc_dots,"杨记胡子烤肉老店，地址：瑞金北路128号附4号院大门（紫林庵地铁站C口步行480米）
这家店在网上很火，去晚了几乎没有位置，从早上11:00多开始营业到下午六七点左右就打烊了
肉都是1块钱一串，环境也没有什么环境，就在路边防雨棚下面吃烤肉那种
阿甘铁签烤肉(烟草局小区店)
某评上5门店，不是朋友带来还真找不到
口味：他们家烤肉是湿烤的，烤龙骨，烤得很入味，肉香很足，在别的地方几乎没有，也吃不到这种味道，价格的话38一份
烤肉：烤肉有1元的、1.5元的，
对咯，这家店听说周日休息，不要跑空了额
	
店名:顺友烤肉
记得第一来吃他们家，是同事带来吃午饭，我从来没想过这个咔咔里面还有烤肉
烤串能吃的出来肉是好的猪肉，他家是按数量烤的烤上来的不退不换，每串烤肉都是两三个烤肉一片筋，0.8/串
这个店已经开了差不多快二十年咯，~折耳根辣椒蘸水也是很贵阳的啦必须有!我最喜欢他家的酱爆烤肉!
但是他们家绿豆汤个人觉得味道一般
总结：个人认为肉还是很不错，他们晚上不营业，千万不要跑空了，
	
店名：淼淼老贵阳烤肉
在一个小院里面，看起来不咋滴，小桌子大概有5张，装修简单。
菜品：折耳根蘸水配上黄喉、牛肉猪肉都好吃，炒饭和贵州特色烫饭在这里都可以吃到，价格也不高，综合来说是值得推荐的
	
店名：烟厂烤肉
这家店特意强调一下，不注意看不到店招
环境:收缩桌一摆，等着老板烤出来，问你要多少，拿给你，记住哈忙的时候不是你能要多少就能给你多少的，
口味:烤什么吃什么，味道很好
	
：熊老二老贵阳铁钎烤肉(城基路店)
口味:牛黄金比其他的更为惊艳一些。吃得出牛肉的那种奶香味，口味就是贵阳人喜欢吃的折耳根蘸水烤肉
性价比:他家的烤肉系列这些都是按份数来卖，一份20，相当于也是1元一串烤肉
	
店名：王刚竹签烤肉
口味：肉串都很新鲜，很多价格还不贵，0.7元一串，肉基本很都是老板自己手工现串的
	
店名：牛X铁签烤牛肉(石油小区店）
牛肉：新鲜牛肉现烤的，主要是那个酱汁的味道很浓郁。
还推荐那个臭豆腐，和脑花一样绵密，非常独特。其他菜也都很好吃#烤肉店[话题]# #居民区里的美食[话题]# #城市里的烟火气小店[话题]# #人间烟火烧烤气[话题]# #贵州美食[话题]# #铁签烤肉[话题]# #贵州旅游[话题]# #值得打卡[话题]#",present,杨记胡子烤肉老店，地址：瑞金北路128号附4号院大门（紫林庵地铁站C口步行480米） 这家店在网上很火，去晚了几乎没有位置，从早上11:00多开始营业到下午六七点左右就打烊了 肉都是1块钱一串，环境也没有什么环境，就在路边防雨棚下面吃烤肉那种 阿甘铁签烤肉(烟草局小区店) 某评上5门店，不是朋友带来还真找不到 口味：他们家烤肉是湿烤的，烤龙骨，烤得很入味，肉香很足，在别的地方几乎没有，也吃不到这种味道，价格的话38一份 烤肉：烤肉有1元的、1.5元的， 对咯，这家店听说周日休息，不要跑空了额 店名:顺友烤肉 记得第一来吃他们家，是同事带来吃午饭，我从来没想过这个咔咔里面还有烤肉 烤串能吃的出来肉是好的猪肉，他家是按数量烤的烤上来的不退不换，每串烤肉都是两三个烤肉一片筋，0.8/串 这个店已经开了差不多快二十年咯，~折耳根辣椒蘸水也是很贵阳的啦必须有!我最喜欢他家的酱爆烤肉! 但是他们家绿豆汤个人觉得味道一般 总结：个人认为肉还是很不错，他们晚上不营业，千万不要跑空了， 店名：淼淼老贵阳烤肉 在一个小院里面，看起来不咋滴，小桌子大概有5张，装修简单。 菜品：折耳根蘸水配上黄喉、牛肉猪肉都好吃，炒饭和贵州特色烫饭在这里都可以吃到，价格也不高，综合来说是值得推荐的 店名：烟厂烤肉 这家店特意强调一下，不注意看不到店招 环境:收缩桌一摆，等着老板烤出来，问你要多少，拿给你，记住哈忙的时候不是你能要多少就能给你多少的， 口味:烤什么吃什么，味道很好 ：熊老二老贵阳铁钎烤肉(城基路店) 口味:牛黄金比其他的更为惊艳一些。吃得出牛肉的那种奶香味，口味就是贵阳人喜欢吃的折耳根蘸水烤肉 性价比:他家的烤肉系列这些都是按份数来卖，一份20，相当于也是1元一串烤肉 店名：王刚竹签烤肉 口味：肉串都很新鲜，很多价格还不贵，0.7元一串，肉基本很都是老板自己手工现串的 店名：牛X铁签烤牛肉(石油小区店） 牛肉：新鲜牛肉现烤的，主要是那个酱汁的味道很浓郁。 还推荐那个臭豆腐，和脑花一样绵密，非常独特。其他菜也都很好吃,http://ci.xiaohongshu.com/1040g2sg31mvtrqip5i005n8gph4ll744smsjhrg?imageView2/2/w/1080/format/jpg,9,1226,full_post,vue_props+signed_source_api,complete,"{""body"": ""source_api"", ""note_id"": ""vue_props_or_click_scope"", ""xsec_token"": ""source_api_or_vue_props""}",,2026-09-14T01:25:26-07:00,2026-09-14T01:25:26-07:00,https://www.xiaohongshu.com/ai_chat?conversationId=83f5632e-eb25-480d-ae47-26bd9af97e9b,dbcc1e43696994a4b3d3061310b9e63356f3cbef76058f61a86bc009fe333561
GYTRAVEL-S4-F006,1,509d96b5-9115-4636-8549-68b403be72e8,77,509d96b5-9115-4636-8549-68b403be72e8:77,xhs_note,,6a8cf48d0000000026020777,贵阳老式烧烤一条街丨民生路旁500米,2026-08-25,2026-08-25T17:00:49+08:00,龙YY,660a1f0c000000000b00db4e,ABB9pg5G0cKJ3c66up-7oLJDvy_xpXtyxXTQs3NUgXyi8=,https://www.xiaohongshu.com/explore/6a8cf48d0000000026020777?xsec_token_redacted=1&xsec_source=pc_dots,"贵阳老式烧烤一条街，就在民生路旁500米，亲测周末不排队。
不用点餐，所有肉、菜、饭坐着服务员端上来问你要不要，巴西烧烤既视感。吃完叫老板数签签结账。
1元一串的铁签烤肉，肉很大坨，香辣很辣，但酱爆完全不辣，放心冲!
几家店味道差距不大，要是排队可以换一家。
外地盆友去过吗？
本地盆友是不是好久没去了？
	
#贵阳美食[话题]# #贵阳旅游[话题]# #民生路[话题]# #贵阳旅游攻略[话题]# #贵阳烧烤[话题]# #贵阳本地人[话题]# #本地人龙YY[话题]#  #分享真实生活[话题]#",present,"贵阳老式烧烤一条街，就在民生路旁500米，亲测周末不排队。
不用点餐，所有肉、菜、饭坐着服务员端上来问你要不要，巴西烧烤既视感。吃完叫老板数签签结账。
1元一串的铁签烤肉，肉很大坨，香辣很辣，但酱爆完全不辣，放心冲!
几家店味道差距不大，要是排队可以换一家。
外地盆友去过吗？
本地盆友是不是好久没去了？
	
#贵阳美食[话题]# #贵阳旅游[话题]# #民生路[话题]# #贵阳旅游攻略[话题]# #贵阳烧烤[话题]# #贵阳本地人[话题]# #本地人龙YY[话题]#  #分享真实生活[话题]#",http://ci.xiaohongshu.com/1040g2sg3249asgbpgoe05pga3s62pmqenodfv9o?imageView2/2/w/1080/format/jpg,1,233,full_post,vue_props+signed_source_api,complete,"{""body"": ""source_api"", ""note_id"": ""vue_props_or_click_scope"", ""xsec_token"": ""source_api_or_vue_props""}",,2026-09-14T01:25:26-07:00,2026-09-14T01:25:26-07:00,https://www.xiaohongshu.com/ai_chat?conversationId=83f5632e-eb25-480d-ae47-26bd9af97e9b,5fdff1bba604bad0d2cb7c17ee5686d0c85a85a5ebf25cafe0ef2d63d56d5a07
GYTRAVEL-S4-F006,1,509d96b5-9115-4636-8549-68b403be72e8,78,509d96b5-9115-4636-8549-68b403be72e8:78,xhs_note,,699d682a000000001a0272ef,兴关路｜马老三,2026-02-24,2026-02-24T16:58:18+08:00,繁艺（爱游泳版）,5a96b6424eacab30a6c29cbc,ABdyrbsX0z-juLp_yOIeYfk5K1ymvu5o4zVCuRYQcGKVo=,https://www.xiaohongshu.com/explore/699d682a000000001a0272ef?xsec_token_redacted=1&xsec_source=pc_dots,"真心推荐马老三烤肉，他家分店挺多的，我觉得最好吃的还是兴关路、青云集市旁边这家。
我不觉得它是贵阳最好吃的烤肉，但算是很均衡的一家店，品类多，烤得也好吃，还有贵阳特色的爆炒，位置也方便。就是附近人多，停车不太方便。
他家肉很新鲜，有酱爆和麻辣两种口味，我个人更喜欢麻辣一点。还有个隐藏吃法，芥末烤牛肉，我觉得味道很不错。
我每次去必点脑花和鸡血，鸡血很嫩，不是特别麻特别辣，但很入味。脑花里的酸萝卜是我的最爱，可能有些人会觉得偏酸，我每次都必点。
这家店我吃了好多年了，平时不知道吃什么，想吃烤串就会来这里。华珍家也好吃，就是需要预定。胡六胡老六我觉得一般，不太合我口味。味名园的铁签烤肉也不错，就是位置太远了。
在市区里，不管是自己和朋友吃，还是带外地朋友来，我都会选这家马老三。#贵阳[话题]#   #贵阳美食[话题]#   #贵阳探店[话题]#   #贵阳旅游[话题]# #逛吃全攻略[话题]# #跟着吃货不踩雷系列[话题]# #大声安利本地美食[话题]# #居民区里的美食[话题]# #只有本地人才知道的店[话题]# #本地人安利的美食[话题]# #跟着本地人不踩雷[话题]# #贵州冰浆[话题]# #烙锅[话题]# #酸汤[话题]#",present,真心推荐马老三烤肉，他家分店挺多的，我觉得最好吃的还是兴关路、青云集市旁边这家。 我不觉得它是贵阳最好吃的烤肉，但算是很均衡的一家店，品类多，烤得也好吃，还有贵阳特色的爆炒，位置也方便。就是附近人多，停车不太方便。 他家肉很新鲜，有酱爆和麻辣两种口味，我个人更喜欢麻辣一点。还有个隐藏吃法，芥末烤牛肉，我觉得味道很不错。 我每次去必点脑花和鸡血，鸡血很嫩，不是特别麻特别辣，但很入味。脑花里的酸萝卜是我的最爱，可能有些人会觉得偏酸，我每次都必点。 这家店我吃了好多年了，平时不知道吃什么，想吃烤串就会来这里。华珍家也好吃，就是需要预定。胡六胡老六我觉得一般，不太合我口味。味名园的铁签烤肉也不错，就是位置太远了。 在市区里，不管是自己和朋友吃，还是带外地朋友来，我都会选这家马老三。,http://ci.xiaohongshu.com/notes_uhdr/1040g3qo31svd68ncls704a2v3kr4575sebg2o1g?imageView2/2/w/1080/format/jpg,6,24,full_post,vue_props+signed_source_api,complete,"{""body"": ""source_api"", ""note_id"": ""vue_props_or_click_scope"", ""xsec_token"": ""source_api_or_vue_props""}",,2026-09-14T01:25:26-07:00,2026-09-14T01:25:26-07:00,https://www.xiaohongshu.com/ai_chat?conversationId=83f5632e-eb25-480d-ae47-26bd9af97e9b,521acdbd26d087345280225e814b7331998f39708cd16f1e5269779207fa9051
GYTRAVEL-S4-F006,1,509d96b5-9115-4636-8549-68b403be72e8,79,509d96b5-9115-4636-8549-68b403be72e8:79,xhs_note,,6aa5442c000000002502c910,贵阳马老三现烤牛肉| 必点菜测评,2026-09-12,2026-09-12T20:23:08+08:00,高冷汉堡包,58f582413460947b8349aacf,ABukbtvHgsnGSbvfACBwHfLmU2yjuzMNjCsC0_eY51Ops=,https://www.xiaohongshu.com/explore/6aa5442c000000002502c910?xsec_token_redacted=1&xsec_source=pc_dots,"感谢本地朋友推荐这家据说已经开了40年了
主打铁签烤肉，一元一串 有麻辣、酱爆、芥末三种口味
折耳根蘸水蛮有特色的 当蘸水也不会有奇怪的味道
	
先推荐两个一定要单点的
1爆炒鸡爪 真的夯爆了这个38r
是那种耙鸡爪 软糯鲜香 巨巨巨好吃 跟江西鸡爪的好吃程度都不相上下了
里面的青菜都想单独点一份的程度！！
2黄瓜冰浆 13r
贵州冰浆很出名大家知道的 但是它家黄瓜味的尤其清爽好吃 不论甜度还是口感 吃得出来加入了白糯米 口感超丰富 一定要点！！
3盐菜脆哨炒饭12r 
贵阳的脆哨确实是太香了 并且 碳水的快乐无人能敌
4爆炒洋芋 22r 
来洋芋王国没有不吃洋芋的道理是不是 贵阳真的掌握了洋芋的所有烹饪方法 洋芋片爽脆可口，火气十足
烤鸡
5烧烤很多都是烤好然后每桌问大家是否需要及需要多少 1r1串
芥末牛肉芥末酱爆筋，梅子肉，烤虾猪板筋、牛黄喉、牛黄筋  
	
#美食探店[话题]# #烧烤界自己的omakase[话题]# #贵阳冰浆[话题]# #马老三[话题]# #本地人带你吃[话题]# #烧烤届的天花板[话题]# #贵阳美食[话题]# #WeeklyPick[话题]#",present,感谢本地朋友推荐这家据说已经开了40年了 主打铁签烤肉，一元一串 有麻辣、酱爆、芥末三种口味 折耳根蘸水蛮有特色的 当蘸水也不会有奇怪的味道 先推荐两个一定要单点的 1爆炒鸡爪 真的夯爆了这个38r 是那种耙鸡爪 软糯鲜香 巨巨巨好吃 跟江西鸡爪的好吃程度都不相上下了 里面的青菜都想单独点一份的程度！！ 2黄瓜冰浆 13r 贵州冰浆很出名大家知道的 但是它家黄瓜味的尤其清爽好吃 不论甜度还是口感 吃得出来加入了白糯米 口感超丰富 一定要点！！ 3盐菜脆哨炒饭12r  贵阳的脆哨确实是太香了 并且 碳水的快乐无人能敌 4爆炒洋芋 22r  来洋芋王国没有不吃洋芋的道理是不是 贵阳真的掌握了洋芋的所有烹饪方法 洋芋片爽脆可口，火气十足 烤鸡 5烧烤很多都是烤好然后每桌问大家是否需要及需要多少 1r1串 芥末牛肉芥末酱爆筋，梅子肉，烤虾猪板筋、牛黄喉、牛黄筋 ,http://ci.xiaohongshu.com/1040g2sg325155ucbjie049dlpo143amf4ocgdu8?imageView2/2/w/1080/format/jpg,14,5,full_post,vue_props+signed_source_api,complete,"{""body"": ""source_api"", ""note_id"": ""vue_props_or_click_scope"", ""xsec_token"": ""source_api_or_vue_props""}",,2026-09-14T01:25:26-07:00,2026-09-14T01:25:26-07:00,https://www.xiaohongshu.com/ai_chat?conversationId=83f5632e-eb25-480d-ae47-26bd9af97e9b,8623d5586a5b621792314245f589272562c3cf7367b4c560c00c4852cc3fc20b
GYTRAVEL-S4-F006,1,509d96b5-9115-4636-8549-68b403be72e8,80,509d96b5-9115-4636-8549-68b403be72e8:80,xhs_note,,698050f1000000000e00e409,贵阳市观山湖区的野串～好看也美味,2026-02-02,2026-02-02T15:23:29+08:00,馨瑶看世界,5ac6e0c711be107ee5a9ad09,ABV65MTIeoV649fPypSqu3gWPBTUmDStZTEITDrATiZm0=,https://www.xiaohongshu.com/explore/698050f1000000000e00e409?xsec_token_redacted=1&xsec_source=pc_dots,"店名：何胖胖炭烤鲜肉串会展城店
地址：观山湖区观山湖会展城中学负三层149号(绝味鸭脖旁，以前星力超市门口）P8
	
品种特别丰富（P1-P5），关键是食材品质都很好，价格也合理，点了P6的分量，124元。
但是环境一般，座位比较少，我们是20点到的，需要在外面等待，等待的时候会拿火盆
	
带了一瓶在永辉超市买的25度的日本米酒（P7），配上烤串，相当安逸",present,店名：何胖胖炭烤鲜肉串会展城店 地址：观山湖区观山湖会展城中学负三层149号(绝味鸭脖旁，以前星力超市门口）P8 品种特别丰富（P1-P5），关键是食材品质都很好，价格也合理，点了P6的分量，124元。 但是环境一般，座位比较少，我们是20点到的，需要在外面等待，等待的时候会拿火盆 带了一瓶在永辉超市买的25度的日本米酒（P7），配上烤串，相当安逸,http://ci.xiaohongshu.com/1040g2sg31s303j9dku004a4ajggcfb893ajt4d0?imageView2/2/w/1080/format/jpg,8,30,full_post,vue_props+signed_source_api,complete,"{""body"": ""source_api"", ""note_id"": ""vue_props_or_click_scope"", ""xsec_token"": ""source_api_or_vue_props""}",,2026-09-14T01:25:26-07:00,2026-09-14T01:25:26-07:00,https://www.xiaohongshu.com/ai_chat?conversationId=83f5632e-eb25-480d-ae47-26bd9af97e9b,dad8d73d9a4ece0499dca6a496ecbe6616053313026fe4602678aeb54ec8bb93
