酒店ID,酒店入住平台名称,平台酒店ID,房型ID,房型名称,房型URL,床型,窗户,面积,楼层,可住人数,加床政策,吸烟政策,网络,剩余数量,房型设施,当前展示价格,币种,入住日期,离店日期,最终详情URL,采集方法,采集时间,标准平台ID,采集批次ID,原始留档路径,数据质量等级,异常状态,记录哈希
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Agoda,10696,room_83d78cd9adf9352bee,Krungthep River View 2 Twins,https://www.agoda.com/shangri-la-hotel-bangkok/hotel/bangkok-th.html?countryId=106&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-09-6&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&los=2&searchrequestid=0f2a3b34-782c-451b-ba74-3be5b6ceff33,single bed,,44 m²,,3,,,m Hair dryer Shower Wi-Fi [free] Blackout curtains Alco,,"Our last 5! Image 1 of 11 1/11 Room photos and details Krungthep River View 2 Twins 44 m²/474 ft²Max 3 adults2 single beds Your kid can stay for FREE! 9.0 Exceptional Room comfort River view Separate shower/bathtub Private bathroom Hair dryer Shower Wi-Fi [free] Blackout curtains Alcohol Complimentary tea Kettle Offer 1 2 adults Your kid can stay for FREE! Good breakfast available (USD 40 / person) Cancel for free before Sep 5, 2026 Book and pay now Free fitness center access Parking Express check-in Free WiFi See details USD 226 Per night before taxes 1 room Book You won't be charged yet Our last 5! Offer 2 2 adults Your kid can stay for FREE! Good breakfast included Cancel for free before Sep 5, 2026 Book and pay now Free fitness center access Parking Express check-in Free WiFi See details USD 249 Per night before taxes 1 room Book You won't be charged yet Our last 5! Offer 3 3 adults Good breakfast available (USD 40 / person) Cancel for free before Sep 5, 2026 Book and pay now Free fitness center access Parking Express check-in Free WiFi See details USD 277 Per night before taxes 1 room Book You won't be charged yet Our last 5! Offer 4 3 adults Good breakfast included Cancel for free before Sep 5, 2026 Book and pay now Free fitness center access Parking Express check-in Free WiFi See details USD 301 Per night before taxes 1 room Book You won't be charged yet Our last 5!",226,USD,2026-09-06,2026-09-08,https://www.agoda.com/shangri-la-hotel-bangkok/hotel/bangkok-th.html?countryId=106&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-09-6&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&los=2&searchrequestid=0f2a3b34-782c-451b-ba74-3be5b6ceff33,agoda,2026-09-03T15:05:41-07:00,agoda,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,8b36fbae822b65f2c586b3724683fa337792927348eb8777338b939653f65e7c
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_1fa74ebe2e700526bd,"Krungthep, King, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Krungthep, King, River View Cancellation cost: $519.53 BreakFast Nightly: $220.70 Total: $441.41 Book Cancellation cost: $606.00 Room Only Nightly: $257.44 Total: $514.89 Book",519.53,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,064c58582d3d13353483f3a65d879aa17ec048431d0de8754fb805806f6a4cec
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_c4770c17631526da70,"Shangri Deluxe, 2 Twin, Balcony",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Shangri Deluxe, 2 Twin, Balcony Cancellation cost: $578.00 Room Only Nightly: $245.55 Total: $491.10 Book Cancellation cost: $640.00 Bed And Breakfast Nightly: $271.89 Total: $543.77 Book",578.00,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,14333914726873fb6878845b70f3ecae4d07e75b4a5d2be8a1180b65ef8ba650
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_b5c0dd0a3a9f7ee773,"Shangri Deluxe, 2 Twin, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Shangri Deluxe, 2 Twin, River View Cancellation cost: $506.00 Bed And Breakfast Nightly: $214.96 Total: $429.92 Book",506.00,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,2e6be4a6123b0526fd954b066c62ee4041f646899a161ae290f153201e4808a4
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_ab1874dbb4666bcbc4,"Krungthep, 2 Twin, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Krungthep, 2 Twin, River View Cancellation cost: $519.53 BreakFast Nightly: $220.70 Total: $441.41 Book Cancellation cost: $606.00 Room Only Nightly: $257.44 Total: $514.89 Book",519.53,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,44f2a0ebe3669c6a1fc945f3ecf444f6cd4b7598fd5d4bf9b8634bd179894a18
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_b3aa6ac0bbb88af6bd,"King Room, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"King Room, River View Room Only Nightly: $223.54 Total: $447.09 Book Bed and breakfast Nightly: $247.09 Total: $494.17 Book",223.54,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,4679b450750e444eec9eda35d94fc74b6ad81ed9996697a539d58d3a4d74f788
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_55c4622ca1d0cb3108,"Shangri Deluxe, 2 Twin",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Shangri Deluxe, 2 Twin Cancellation cost: $486.66 Room Only Price per room per night $206.73 1 room, 2 nights: $413.46 Our best price Book 1 room",486.66,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,4fa2d585f19bdfbfb2e9fd182ebdb9b30c0bc57b7780ff6b5d4f125f3975a9ea
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_59ff474753eb3400cb,"Deluxe, Twin",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Deluxe, Twin Cancellation cost: $526.59 BreakFast Nightly: $223.70 Total: $447.41 Book",526.59,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,7ebda5b4199892422ca3396e011480920330e2f1e862bd9b51fe7cf2d68fbbe8
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_d8dd3e96bae10883d7,"Deluxe, 2 Bed, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Deluxe, 2 Bed, River View Room Only Nightly: $243.71 Total: $487.43 Book Bed and breakfast Nightly: $277.33 Total: $554.67 Book",243.71,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,82204009a58a5f16a593a5eca5eb85ffad472f15ffe99913cd60e0b23619a33f
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_9486e0a8a27bc1210a,"Club, King, Horizon View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Club, King, Horizon View Cancellation cost: $576.43 BreakFast Nightly: $244.89 Total: $489.77 Book",576.43,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,86ae15e74e3dd5b5f5ca955b7894f1729be842d68c14ffda843f3a8d76b82385
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_82e2de1f6c9cdd9b3d,"Deluxe, King, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Deluxe, King, River View Room Only Nightly: $243.71 Total: $487.43 Book Cancellation cost: $583.15 BreakFast Nightly: $247.74 Total: $495.48 Book",243.71,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,90fd3663b0c924d3dc0404348c51533eb3d01aff1ed2ee741185389b20a1099e
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_ae55063f5f079fa283,"Club, Twin, Horizon View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Club, Twin, Horizon View Cancellation cost: $576.43 BreakFast Nightly: $244.89 Total: $489.77 Book",576.43,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,95db004700354cf3082ed2607284ee4e37def1c21b8e7411c310b9f72719da3e
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_49b70c07fe9cab9f83,"Shangri Deluxe, King, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Shangri Deluxe, King, River View Cancellation cost: $506.00 Bed And Breakfast Nightly: $214.96 Total: $429.92 Book",506.00,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,a4481193d07a97420851047d73770f51f516a585c3f519b85f598dc10a335de8
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_70305d6ae5341459c8,"Room - 2 Bed, River View",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Room - 2 Bed, River View Room Only Nightly: $223.54 Total: $447.09 Book Bed and breakfast Nightly: $247.09 Total: $494.17 Book",223.54,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,a67425287722fccde06898f971ca5ecef2817d297db613954484ef405ce5c082
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_ec76190c79e7cf97c3,"Deluxe, 2 Twin",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Deluxe, 2 Twin Room Only Nightly: $216.82 Total: $433.64 Book Bed and breakfast Nightly: $250.43 Total: $500.87 Book",216.82,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,cc5788ec34085ae4b3b42e8167da85356498565263301ebbb1afd8dd4c6c0dbe
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_b7e10ae71f19141005,"Deluxe, King",https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,"Deluxe, King Room Only Nightly: $216.82 Total: $433.64 Book Cancellation cost: $526.59 BreakFast Nightly: $223.70 Total: $447.41 Book",216.82,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,d93bc5411ccded0d90b529c239cecfc89f4db144b47f70b281d44fd324dcd156
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,Best Hotel Deals,11270,room_cb82a7326df8c7c076,Run Of House,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,,,,,,,,,,Run Of House Non-refundable Room Only Nightly: $207.87 Total: $415.73 Book Non-refundable Breakfast Included Nightly: $209.97 Total: $419.93 Book,207.87,USD,2026-09-06,2026-09-08,https://besthoteldealsglobal.com/property/11270?rooms=1&currency=USD&startDate=06-09-2026&endDate=08-09-2026&occupancies=%5B%7B%22Adults%22%3A2%2C%22Children%22%3A0%7D%5D&utm_source=google&utm_medium=HAC&utm_content=06_09_2026_2_mapresults_11270_US_desktop_default___2&tp=486.66&tt=73.19&sup=38&flow=Du3rG2u7K6hNKxESe6NNndz7eJkiHmYtj3XFtvL2lGCS1uhvcg&room=double-or-twin,besthoteldeals,2026-09-03T15:56:48-07:00,best_hotel_deals,20260903-195559-csv-ce63de57,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店房型规格.csv,T3,否,e8edad15113159e667b73609dae4bd20343917142ff465ad6c7ff7545a32caa0
